/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_33_419.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_33_419.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_33_419.jpg, 0, 0, 0, 5.520808E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_33_526.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_33_526.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_33_526.jpg, 0, 0, 0, 7.759912E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_33_631.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_33_631.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_33_631.jpg, 0, 0, 0, 5.92742E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_33_735.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_33_735.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_33_735.jpg, 0, 0, 0, 9.58258E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_33_839.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_33_839.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_33_839.jpg, 0, 0, 0, 3.834073E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_33_941.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_33_941.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_33_941.jpg, 0, 0, 0, 3.814118E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_042.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_042.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_042.jpg, 0, 0, 0, 4.149774E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_148.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_148.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_148.jpg, 0, 0, 0, 3.84345E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_249.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_249.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_249.jpg, 0, 0, 0, 6.60304E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_354.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_354.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_354.jpg, 0, 0, 0, 3.828909E-05
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_458.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_458.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_458.jpg, 0, 0, 0.198192, 0.001562601
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_559.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_559.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_559.jpg, 0, 0, 0.5018878, 0.113818
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_663.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_663.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_663.jpg, 0, 0, 0.7976221, 0.3244733
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_766.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_766.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_766.jpg, 0, 0, 0.7587419, 0.5731681
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_870.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_870.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_870.jpg, 0, 0, 0.8697184, 0.8623136
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_34_975.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_34_975.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_34_975.jpg, 0, 0, 0.5975046, 1.112471
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_35_076.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_35_076.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_35_076.jpg, 0, 0, 0.2954618, 1.201449
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_35_180.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_35_180.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_35_180.jpg, 0, 0, 0, 1.229229
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_35_285.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_35_285.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_35_285.jpg, 0, 0, 0, 1.184094
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_35_387.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_35_387.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_35_387.jpg, 0, 0, 0, 1.139254
/Users/andreimoiceanu/Desktop/Data2/IMG/center_2019_01_24_19_42_35_493.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/left_2019_01_24_19_42_35_493.jpg, /Users/andreimoiceanu/Desktop/Data2/IMG/right_2019_01_24_19_42_35_493.jpg, 0, 0.2286812, 0, 0.9593344
